location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10837,"Beograd Stari grad","no2",27.01652,"µg/m³","2018-07-21T01:00:00Z","2018-07-21T03:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",21.87082,"µg/m³","2018-07-21T02:00:00Z","2018-07-21T04:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",23.29593,"µg/m³","2018-07-21T03:00:00Z","2018-07-21T05:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",20.95901,"µg/m³","2018-07-21T04:00:00Z","2018-07-21T06:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",34.48002,"µg/m³","2018-07-21T05:00:00Z","2018-07-21T07:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",32.99115,"µg/m³","2018-07-21T06:00:00Z","2018-07-21T08:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",31.80834,"µg/m³","2018-07-21T07:00:00Z","2018-07-21T09:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",31.76689,"µg/m³","2018-07-21T08:00:00Z","2018-07-21T10:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",21.67953,"µg/m³","2018-07-21T09:00:00Z","2018-07-21T11:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",22.33948,"µg/m³","2018-07-21T10:00:00Z","2018-07-21T12:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",14.74208,"µg/m³","2018-07-21T11:00:00Z","2018-07-21T13:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",13.81114,"µg/m³","2018-07-21T12:00:00Z","2018-07-21T14:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",18.02271,"µg/m³","2018-07-21T13:00:00Z","2018-07-21T15:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",17.54129,"µg/m³","2018-07-21T14:00:00Z","2018-07-21T16:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",20.92075,"µg/m³","2018-07-21T15:00:00Z","2018-07-21T17:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",21.56795,"µg/m³","2018-07-21T16:00:00Z","2018-07-21T18:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",22.76989,"µg/m³","2018-07-21T17:00:00Z","2018-07-21T19:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",24.98885,"µg/m³","2018-07-21T18:00:00Z","2018-07-21T20:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",35.48111,"µg/m³","2018-07-21T19:00:00Z","2018-07-21T21:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",45.52064,"µg/m³","2018-07-21T20:00:00Z","2018-07-21T22:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",49.02125,"µg/m³","2018-07-21T21:00:00Z","2018-07-21T23:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",37.32387,"µg/m³","2018-07-21T22:00:00Z","2018-07-22T00:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",46.9617,"µg/m³","2018-07-21T23:00:00Z","2018-07-22T01:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",38.74898,"µg/m³","2018-07-22T00:00:00Z","2018-07-22T02:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",30.27164,"µg/m³","2018-07-22T01:00:00Z","2018-07-22T03:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",19.18958,"µg/m³","2018-07-22T02:00:00Z","2018-07-22T04:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",19.63911,"µg/m³","2018-07-22T03:00:00Z","2018-07-22T05:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.28184,"µg/m³","2018-07-22T04:00:00Z","2018-07-22T06:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.84933,"µg/m³","2018-07-22T05:00:00Z","2018-07-22T07:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.50501,"µg/m³","2018-07-22T06:00:00Z","2018-07-22T08:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",12.37965,"µg/m³","2018-07-22T07:00:00Z","2018-07-22T09:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",12.6634,"µg/m³","2018-07-22T08:00:00Z","2018-07-22T10:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",8.82485,"µg/m³","2018-07-22T09:00:00Z","2018-07-22T11:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.776,"µg/m³","2018-07-22T10:00:00Z","2018-07-22T12:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",9.4019,"µg/m³","2018-07-22T11:00:00Z","2018-07-22T13:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",9.15641,"µg/m³","2018-07-22T12:00:00Z","2018-07-22T14:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",9.80361,"µg/m³","2018-07-22T13:00:00Z","2018-07-22T15:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.92904,"µg/m³","2018-07-22T14:00:00Z","2018-07-22T16:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",9.84506,"µg/m³","2018-07-22T15:00:00Z","2018-07-22T17:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.98642,"µg/m³","2018-07-22T16:00:00Z","2018-07-22T18:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",17.5923,"µg/m³","2018-07-22T17:00:00Z","2018-07-22T19:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",18.92496,"µg/m³","2018-07-22T18:00:00Z","2018-07-22T20:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",17.71027,"µg/m³","2018-07-22T19:00:00Z","2018-07-22T21:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",13.26277,"µg/m³","2018-07-22T20:00:00Z","2018-07-22T22:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",14.47746,"µg/m³","2018-07-22T21:00:00Z","2018-07-22T23:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",12.75585,"µg/m³","2018-07-22T22:00:00Z","2018-07-23T00:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.18619,"µg/m³","2018-07-22T23:00:00Z","2018-07-23T01:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.06504,"µg/m³","2018-07-23T00:00:00Z","2018-07-23T02:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",6.13722,"µg/m³","2018-07-23T01:00:00Z","2018-07-23T03:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",6.61226,"µg/m³","2018-07-23T02:00:00Z","2018-07-23T04:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",5.47089,"µg/m³","2018-07-23T03:00:00Z","2018-07-23T05:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",7.1925,"µg/m³","2018-07-23T04:00:00Z","2018-07-23T06:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",13.42537,"µg/m³","2018-07-23T05:00:00Z","2018-07-23T07:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",18.214,"µg/m³","2018-07-23T06:00:00Z","2018-07-23T08:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",17.88562,"µg/m³","2018-07-23T07:00:00Z","2018-07-23T09:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",12.96946,"µg/m³","2018-07-23T10:00:00Z","2018-07-23T12:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",12.13416,"µg/m³","2018-07-23T11:00:00Z","2018-07-23T13:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",11.40726,"µg/m³","2018-07-23T12:00:00Z","2018-07-23T14:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.70905,"µg/m³","2018-07-23T13:00:00Z","2018-07-23T15:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",8.71007,"µg/m³","2018-07-24T03:00:00Z","2018-07-24T05:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",11.32756,"µg/m³","2018-07-24T04:00:00Z","2018-07-24T06:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",17.11408,"µg/m³","2018-07-24T05:00:00Z","2018-07-24T07:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",19.43188,"µg/m³","2018-07-24T06:00:00Z","2018-07-24T08:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",21.21406,"µg/m³","2018-07-24T07:00:00Z","2018-07-24T09:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",19.28203,"µg/m³","2018-07-24T10:00:00Z","2018-07-24T12:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",16.99293,"µg/m³","2018-07-24T11:00:00Z","2018-07-24T13:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",16.22139,"µg/m³","2018-07-24T12:00:00Z","2018-07-24T14:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",14.11401,"µg/m³","2018-07-24T13:00:00Z","2018-07-24T15:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",16.00141,"µg/m³","2018-07-24T14:00:00Z","2018-07-24T16:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",20.76453,"µg/m³","2018-07-26T06:00:00Z","2018-07-26T08:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",17.26711,"µg/m³","2018-07-26T07:00:00Z","2018-07-26T09:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",22.69337,"µg/m³","2018-07-26T08:00:00Z","2018-07-26T10:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",15.85475,"µg/m³","2018-07-26T09:00:00Z","2018-07-26T11:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",14.49022,"µg/m³","2018-07-26T10:00:00Z","2018-07-26T12:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.79194,"µg/m³","2018-07-26T11:00:00Z","2018-07-26T13:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",13.0396,"µg/m³","2018-07-26T12:00:00Z","2018-07-26T14:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.25952,"µg/m³","2018-07-26T13:00:00Z","2018-07-26T15:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",11.07888,"µg/m³","2018-07-26T14:00:00Z","2018-07-26T16:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",11.02468,"µg/m³","2018-07-26T15:00:00Z","2018-07-26T17:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",14.02156,"µg/m³","2018-07-26T16:00:00Z","2018-07-26T18:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",16.51789,"µg/m³","2018-07-26T17:00:00Z","2018-07-26T19:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",18.01314,"µg/m³","2018-07-26T18:00:00Z","2018-07-26T20:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",20.86655,"µg/m³","2018-07-26T19:00:00Z","2018-07-26T21:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",36.50451,"µg/m³","2018-07-26T20:00:00Z","2018-07-26T22:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",35.07621,"µg/m³","2018-07-26T21:00:00Z","2018-07-26T23:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",28.89117,"µg/m³","2018-07-26T22:00:00Z","2018-07-27T00:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",21.12479,"µg/m³","2018-07-26T23:00:00Z","2018-07-27T01:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",14.19053,"µg/m³","2018-07-27T00:00:00Z","2018-07-27T02:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",12.11503,"µg/m³","2018-07-27T01:00:00Z","2018-07-27T03:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",9.7271,"µg/m³","2018-07-27T02:00:00Z","2018-07-27T04:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",9.79086,"µg/m³","2018-07-27T03:00:00Z","2018-07-27T05:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",10.24358,"µg/m³","2018-07-27T04:00:00Z","2018-07-27T06:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",13.78882,"µg/m³","2018-07-27T05:00:00Z","2018-07-27T07:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",18.8867,"µg/m³","2018-07-27T06:00:00Z","2018-07-27T08:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",21.23319,"µg/m³","2018-07-27T07:00:00Z","2018-07-27T09:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",20.99089,"µg/m³","2018-07-27T08:00:00Z","2018-07-27T10:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",21.87401,"µg/m³","2018-07-27T09:00:00Z","2018-07-27T11:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",22.75076,"µg/m³","2018-07-27T10:00:00Z","2018-07-27T12:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",22.35224,"µg/m³","2018-07-27T11:00:00Z","2018-07-27T13:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",22.53077,"µg/m³","2018-07-27T12:00:00Z","2018-07-27T14:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",20.80916,"µg/m³","2018-07-27T13:00:00Z","2018-07-27T15:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",19.95792,"µg/m³","2018-07-27T14:00:00Z","2018-07-27T16:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",13.52739,"µg/m³","2018-07-27T15:00:00Z","2018-07-27T17:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",12.14054,"µg/m³","2018-07-27T16:00:00Z","2018-07-27T18:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",14.54123,"µg/m³","2018-07-27T17:00:00Z","2018-07-27T19:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",17.81866,"µg/m³","2018-07-27T18:00:00Z","2018-07-27T20:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",20.59556,"µg/m³","2018-07-27T19:00:00Z","2018-07-27T21:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",18.17893,"µg/m³","2018-07-27T21:00:00Z","2018-07-27T23:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",15.31595,"µg/m³","2018-07-27T22:00:00Z","2018-07-28T00:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",12.07359,"µg/m³","2018-07-28T00:00:00Z","2018-07-28T02:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10837,"Beograd Stari grad","no2",9.1596,"µg/m³","2018-07-28T01:00:00Z","2018-07-28T03:00:00+02:00","Europe/Belgrade",44.82112,20.459113,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
