location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10822,"Niš IZJZ Niš","co",431.614865,"µg/m³","2023-03-31T21:00:00Z","2023-03-31T23:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",366.59403,"µg/m³","2023-03-31T22:00:00Z","2023-04-01T00:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",562.122495,"µg/m³","2023-03-31T23:00:00Z","2023-04-01T01:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",610.25228,"µg/m³","2023-04-01T00:00:00Z","2023-04-01T02:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",481.161945,"µg/m³","2023-04-01T01:00:00Z","2023-04-01T03:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",567.558695,"µg/m³","2023-04-01T02:00:00Z","2023-04-01T04:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",589.614135,"µg/m³","2023-04-01T03:00:00Z","2023-04-01T05:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",505.33362,"µg/m³","2023-04-01T04:00:00Z","2023-04-01T06:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",457.514475,"µg/m³","2023-04-01T05:00:00Z","2023-04-01T07:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",750.81688,"µg/m³","2023-04-01T06:00:00Z","2023-04-01T08:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
